gene_id,SHEF1,SHEF2,SHEF3,SHEF4,SHEF5,SHEF6,SHEF7,SHEF8,SHEF9,SHEF11,SHEF12,SHEF13,SHEF14,SHEF21,SHEF22,SHEF24,SHEF25,SHEF26,SHEF27,SHEF28,SHEF29,SHEF16,SHEF18,SHEF20,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family
ENSMUSG00000018672,0.97712939,2.643672023,2.123630821,3.712631386,2.561614006,1.971588087,2.41168348,2.245560583,2.377834885,2.234898635,1.356960375,2.810171191,2.058124088,3.783350292,4.082755754,5.091356804,3.471123483,3.169124702,2.447028537,1.873923947,2.536885593,3.236039807,4.249466977,2.284873728,Copz2,11,96849870,96861203,+,2208,protein_coding,"coatomer protein complex, subunit zeta 2 [Source:MGI Symbol;Acc:MGI:1929008]",-
ENSMUSG00000018774,4.29097393,5.744524277,5.401151739,5.883501767,5.392947301,4.697633923,4.573676961,6.015315508,4.307342906,4.335383319,3.904150662,3.371940934,4.257180992,7.023648234,8.516297205,12.87685357,11.74284787,4.425753419,4.615452549,4.356616672,3.77644067,9.956828114,9.247014523,6.08299915,Cd68,11,69664213,69666153,-,1257,protein_coding,CD68 antigen [Source:MGI Symbol;Acc:MGI:88342],-
ENSMUSG00000079056,9.182824043,42.59246058,27.4796391,24.52472577,25.95473102,22.14641949,23.68153791,24.90051849,26.1073999,25.21842981,16.37441606,27.09754836,26.19370299,33.94126462,38.12011249,36.92489265,31.7573662,25.88616435,26.6272761,21.36923617,21.57964272,39.94433291,28.7508953,34.83465907,Kcnip3,2,127456498,127522094,-,3546,protein_coding,"Kv channel interacting protein 3, calsenilin [Source:MGI Symbol;Acc:MGI:1929258]",-
ENSMUSG00000020773,0.569724192,1.897128687,1.107238593,1.612653048,1.307720616,0.992835047,0.603047676,1.193472345,0.869844169,1.066867882,1.341032365,1.214226658,1.040409524,1.679166749,2.248874422,2.063685913,1.823707186,1.414311907,1.03633679,0.97889805,1.718287409,2.014866008,1.723858098,1.397866532,Trim47,11,116105752,116127210,-,2735,protein_coding,tripartite motif-containing 47 [Source:MGI Symbol;Acc:MGI:1917374],-
ENSMUSG00000020766,3.637324385,7.534486159,5.558294042,5.418434996,6.093344737,5.242092382,5.26205358,5.671717454,4.755246969,6.683713926,3.931304634,6.308908361,5.980902416,7.687240946,9.851172756,10.61647198,7.787279669,5.904193307,4.441319988,5.279789736,6.313558801,10.89456807,9.362703234,6.811962624,Galk1,11,116008457,116012719,-,1406,protein_coding,galactokinase 1 [Source:MGI Symbol;Acc:MGI:95730],-
ENSMUSG00000075334,5.77413568,32.04404114,19.16940452,17.82063065,18.94273306,8.915546465,8.876071096,11.54648795,16.71609781,16.92889793,9.022472477,17.59818878,11.14122039,36.66207176,29.36088633,14.98426852,27.74725089,18.30774192,15.07584992,8.918730377,11.21719276,38.09608958,22.38116323,21.75872731,Rprm,2,54084093,54085552,-,1460,protein_coding,"reprimo, TP53 dependent G2 arrest mediator candidate [Source:MGI Symbol;Acc:MGI:1915124]",-
ENSMUSG00000007039,2.357596418,5.401447712,5.365733871,5.11797773,4.385987158,4.220877063,3.638566107,4.383424474,4.145537937,3.932748182,3.631955244,4.690550721,4.05242195,6.238082484,6.985279854,6.998382658,5.982179153,5.238391759,3.475141634,4.532680263,3.635482,6.947908074,8.14641425,5.962831956,Ddah2,17,35059035,35062095,+,1593,protein_coding,dimethylarginine dimethylaminohydrolase 2 [Source:MGI Symbol;Acc:MGI:1859016],-
ENSMUSG00000001025,3.010413101,5.12412099,4.966530897,3.259076565,4.989409886,3.436781042,5.377705534,3.7479671,4.140772453,4.080692753,3.627780146,2.748991764,3.976750112,7.790708102,6.388452493,12.6937513,7.890789366,4.069621103,4.43843971,5.19302475,4.167068842,6.354273785,9.834707402,4.353712394,S100a6,3,90612882,90624181,+,1367,protein_coding,S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467],-
ENSMUSG00000044950,3.518075798,5.212511468,5.577808114,5.330335694,5.315603483,6.972325489,7.314979566,6.083724262,5.592639157,5.523461899,6.874613464,6.18791263,5.890962714,4.406154386,3.605767132,4.014208906,4.748682262,5.941738937,6.142960169,6.002256291,6.601654351,4.273248004,4.288387837,5.574357651,Pwwp2a,11,43681998,43721491,+,5508,protein_coding,PWWP domain containing 2A [Source:MGI Symbol;Acc:MGI:1918052],-
ENSMUSG00000078684,0.393728245,1.327198333,2.162055159,1.453864052,1.814040442,2.172490198,2.519870828,1.828952865,2.604190169,1.455753037,2.345059747,1.595369526,2.648399533,1.650145442,0.841944704,1.077608351,1.172653517,1.31299623,2.511277698,2.306762447,1.342039639,0.807262209,0.761672358,1.496333906,5830417I10Rik,3,88775216,88825587,+,6190,unprocessed_pseudogene,RIKEN cDNA 5830417I10 gene [Source:MGI Symbol;Acc:MGI:1923272],-
ENSMUSG00000022037,190.8293612,242.4740119,216.6906673,203.4439905,246.5667797,212.4483639,218.8785087,223.5540822,226.4145736,218.9948366,196.2616173,180.8617689,209.2877468,278.9088129,307.3375467,373.8611495,308.4017013,193.6644874,190.3821512,200.7592848,213.2483638,291.9290537,371.8158767,212.1616941,Clu,14,65968483,65981547,+,3437,protein_coding,clusterin [Source:MGI Symbol;Acc:MGI:88423],-
ENSMUSG00000097090,1.985579559,1.886780712,1.864933976,2.268080265,2.167645991,2.063654685,2.284793618,1.677773992,2.535636655,1.872438711,1.440164591,2.754183658,1.467160947,0.527875984,0.455289127,0.367514914,1.400871307,2.001899032,1.610443818,1.893030622,1.294632524,1.018919914,0.594118151,2.054309197,Gm26724,17,27201032,27203071,+,1650,lincRNA,"predicted gene, 26724 [Source:MGI Symbol;Acc:MGI:5477218]",-
ENSMUSG00000036887,38.8396405,51.5954397,48.93743872,47.63591656,46.62717041,46.33427211,44.81298636,56.3756621,41.33317216,37.46377773,42.22054428,38.15012903,42.91965513,65.13431311,72.0527876,140.1177794,99.00034091,49.60550797,39.47522983,44.62143609,38.43232833,78.22333087,84.69856086,49.34338605,C1qa,4,136895917,136898803,-,1040,protein_coding,"complement component 1, q subcomponent, alpha polypeptide [Source:MGI Symbol;Acc:MGI:88223]",-
ENSMUSG00000027533,13.63153786,19.57682655,15.04878505,15.93714937,17.67542812,14.45180027,12.96005463,16.15897085,14.31650587,15.65068124,13.03399774,14.77364641,16.81196334,22.32040798,25.11461361,25.36963276,17.99637914,17.11928951,15.40802394,14.68162041,14.95826234,24.54820019,25.80722282,16.96119995,Fabp5,3,10012548,10016607,+,3567,protein_coding,"fatty acid binding protein 5, epidermal [Source:MGI Symbol;Acc:MGI:101790]",-
ENSMUSG00000018819,0.656371758,0.701981614,0.604171737,0.680242473,0.546583274,0.449843258,0.418959788,0.38331641,0.459803595,0.547364428,0.619018326,0.574283039,0.352962753,0.650407692,1.007274395,1.181028645,0.752405804,0.588009222,0.325263585,0.619371939,0.293590161,0.704027579,1.010483133,0.556093398,Lsp1,7,142460809,142494867,+,5174,protein_coding,lymphocyte specific 1 [Source:MGI Symbol;Acc:MGI:96832],-
ENSMUSG00000039997,0.023831634,0.348179411,0.611818483,0.564700867,1.004674351,1.433293709,0.948661233,0.542202758,0.685054727,0.85103447,0.469899007,0.540826602,0.835982582,0.389648989,0.406083819,0.354749823,0.362823184,0.362941809,1.096283333,0.774278641,0.736186305,0.181063659,0.382857017,0.346768601,Ifi203,1,173920407,173942672,-,6706,protein_coding,interferon activated gene 203 [Source:MGI Symbol;Acc:MGI:96428],-
ENSMUSG00000045532,4.963702316,6.017609337,6.89711463,7.500876447,5.53384734,5.179220489,5.086690475,5.834493864,5.123725679,5.360115341,6.172316142,5.903286099,6.775665573,8.76209627,11.50682995,8.961882566,7.130243244,7.199454661,5.592274357,5.590416297,6.187517292,8.179720285,10.23616425,5.190991128,C1ql1,11,102939264,102946688,-,1473,protein_coding,"complement component 1, q subcomponent-like 1 [Source:MGI Symbol;Acc:MGI:1344400]",-
ENSMUSG00000021676,0.713088669,8.256640888,27.04124258,16.75219569,21.15099882,25.87144521,25.43594697,20.54818285,19.6665816,21.38439,36.13648583,19.41379541,21.86444332,13.87835447,8.61581025,13.87825238,15.78214416,21.40353567,30.93427886,28.94583794,26.33010213,7.914241055,10.3537188,16.96492018,Iqgap2,13,95627177,95891922,-,5771,protein_coding,IQ motif containing GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:2449975],-
ENSMUSG00000076441,37.12354088,17.78626909,13.59686743,12.5128289,13.21392836,11.69493776,10.1899997,13.29922557,11.89409952,12.51395106,11.70545506,11.18651248,13.56450529,15.40002741,19.50809704,17.54543511,18.29354793,14.87151807,11.02593629,12.1829258,10.61877547,20.93203675,21.42594397,16.29463284,Ass1,2,31470207,31520672,+,2414,protein_coding,argininosuccinate synthetase 1 [Source:MGI Symbol;Acc:MGI:88090],-
ENSMUSG00000050663,1.070056636,3.002316901,6.492280413,4.999277974,5.393878538,8.561542574,7.724458025,4.154885708,5.309662547,4.751231003,7.923253829,4.99539749,5.260753629,3.127002496,1.938612915,3.522317342,3.69061733,5.135716601,6.19965957,5.839540924,6.127231674,3.161620687,2.668296116,5.317112229,Trhde,10,114398823,114802307,-,8065,protein_coding,TRH-degrading enzyme [Source:MGI Symbol;Acc:MGI:2384311],-
ENSMUSG00000060038,8.355213093,12.67021148,11.0759592,10.19855369,11.97192104,10.46012467,10.15880295,13.19199205,9.936720286,10.02588606,9.958183655,11.16847363,12.07958969,16.81412208,27.71846828,58.44815505,15.42493952,31.47462133,19.01834362,19.91592027,294.2150827,101.5997022,17.85677834,154.7731581,Dhps,8,85071757,85075162,+,2324,protein_coding,deoxyhypusine synthase [Source:MGI Symbol;Acc:MGI:2683592],-
ENSMUSG00000090093,0.998453355,2.363694436,2.879878892,2.852970937,3.280315686,2.995741284,2.189668229,2.258713026,3.763822009,3.250507784,3.489592911,3.310058379,4.129301706,0.973921915,1.13666726,0.764989144,1.931779623,2.308032136,4.357819468,3.532206968,3.707134652,1.495291166,1.257699773,1.600571444,Gm14399,2,175129493,175142012,-,2561,protein_coding,predicted gene 14399 [Source:MGI Symbol;Acc:MGI:3650082],zf-C2H2
ENSMUSG00000035696,6.230788813,4.735719242,5.138646509,4.088526407,4.041114564,5.361853343,6.161830196,4.178423621,5.141968102,4.576180161,4.697315608,4.06244504,4.778944417,3.096585366,2.568374661,2.948957199,4.008453356,4.025057751,4.553039189,4.014644562,3.855217694,3.126064874,2.693548754,4.018949261,Rnf38,4,44126210,44233789,-,8336,protein_coding,ring finger protein 38 [Source:MGI Symbol;Acc:MGI:1920719],-
ENSMUSG00000044080,52.84946508,55.26332675,54.05160638,43.78123237,50.51751208,40.43108524,41.14850753,50.12971325,50.94699686,52.18456109,39.078517,38.84804745,42.40925185,70.9095657,75.83983545,96.45127892,59.36651648,42.89864973,42.43658691,49.56638434,52.46308649,67.56094817,83.33919597,47.53541514,S100a1,3,90511034,90514392,-,694,protein_coding,S100 calcium binding protein A1 [Source:MGI Symbol;Acc:MGI:1338917],-
ENSMUSG00000025020,10.24316328,22.7330096,44.00122892,45.12342596,43.2602468,48.89609404,41.89495745,37.29883333,39.31348991,39.19954078,58.71624101,40.86231472,43.75438873,31.67389633,27.92836621,27.63631179,30.36742421,35.90904943,52.07355533,47.66260781,48.66442248,18.07761137,28.07465208,35.61312011,Slit1,19,41600257,41743665,-,5921,protein_coding,slit guidance ligand 1 [Source:MGI Symbol;Acc:MGI:1315203],-
ENSMUSG00000031765,263.5150839,99.24779494,101.8030438,110.3420269,112.6829597,85.68441675,102.8707239,98.95172642,89.4092634,113.8184011,115.7538948,88.90034028,100.1089142,159.7290873,158.1887637,243.7128937,116.7077164,96.44719798,80.96810029,95.71503146,81.64358613,157.7547254,202.4953834,103.9443338,Mt1,8,94179082,94180327,+,1246,protein_coding,metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171],-
ENSMUSG00000036304,1.026912312,11.66171223,13.29052298,13.5044104,13.2690015,12.7768766,14.87357189,13.88369006,12.07476452,12.50685427,14.14489516,13.53713141,13.45576751,10.46073638,8.761204881,7.729061285,9.540312104,12.71249396,13.46221755,13.90162505,13.27464192,8.626308214,9.606500164,11.96064448,Zdhhc23,16,43965033,43979791,-,5836,protein_coding,"zinc finger, DHHC domain containing 23 [Source:MGI Symbol;Acc:MGI:2685625]",-
ENSMUSG00000039145,20.18935877,22.42568565,43.06936041,38.32503341,38.29036642,51.96920184,53.06907701,34.13614907,38.93004272,39.85371631,53.13958714,38.34815148,39.57694545,27.21827225,20.49513704,28.82173985,29.80622661,42.79516164,46.36829218,48.8723711,46.05094058,22.0580773,24.20458077,36.90392559,Camk1d,2,5293457,5714515,-,7427,protein_coding,calcium/calmodulin-dependent protein kinase ID [Source:MGI Symbol;Acc:MGI:2442190],-
ENSMUSG00000001313,114.5005784,46.15027696,26.36076812,37.76809537,32.56028718,28.87160674,21.92799101,29.75333919,32.66983822,27.34168252,30.1122463,34.23233636,32.84523628,50.41348278,54.02983557,47.53685374,35.43674587,33.5904468,32.31408123,34.04193617,33.82525647,61.76668622,53.83529334,35.45285856,Rnd2,11,101464999,101471853,+,1990,protein_coding,Rho family GTPase 2 [Source:MGI Symbol;Acc:MGI:1338755],-
ENSMUSG00000083421,0.450436697,1.364920282,0.275329813,0.401818053,0.281320565,0.194370455,0.637526968,0.372656728,0,0.58051933,0.349434573,0.640417564,0.430929015,1.294397142,3.017188722,4.312268486,0.50289393,1.126981372,0.09985841,0.457327417,0.321103896,1.89539781,2.841892267,0.577658324,Gm14776,X,87771339,87772352,-,887,processed_pseudogene,predicted gene 14776 [Source:MGI Symbol;Acc:MGI:3705559],-
ENSMUSG00000033720,12.26602473,24.44883984,19.28900377,20.73833121,19.27274583,16.60543011,16.92253083,18.8816336,17.85874926,18.02801222,15.31781298,19.53743192,19.26267356,25.2624407,25.26181287,26.80155071,21.12804566,20.23127484,18.11937333,16.43648502,17.42121663,26.87156721,28.29427684,20.75630518,Sfxn5,6,85213049,85333422,-,9635,protein_coding,sideroflexin 5 [Source:MGI Symbol;Acc:MGI:2137681],-
ENSMUSG00000082765,0.174852232,0.614992801,0.534392876,0.389948154,0.500518736,1.273243445,0.567136271,0.49726637,0.762910372,0.751160679,1.017336323,1.099575722,0.557598886,0.173263452,0.051369465,0.102070293,0.177468437,0.808379418,0.581451269,0.576963069,0.623236664,0.204378538,0.051072989,0.129367851,Gm14411,2,177125463,177127709,-,914,unprocessed_pseudogene,predicted gene 14411 [Source:MGI Symbol;Acc:MGI:3649821],-
ENSMUSG00000024937,2.152786655,4.746859989,3.390224919,3.265270834,2.918948396,2.730663444,2.809870412,3.201527802,3.241923098,2.718525147,3.208576255,3.677535901,3.277610697,4.875065861,4.899306905,3.918564122,4.124418832,3.759082432,3.52784723,3.105359683,2.764161057,5.112399023,4.051943779,4.626869299,Ehbp1l1,19,5707376,5726317,-,6440,protein_coding,EH domain binding protein 1-like 1 [Source:MGI Symbol;Acc:MGI:3612340],-
ENSMUSG00000039629,4.912069237,0.929251016,6.503475971,3.872654759,6.046793406,7.301768039,7.937902187,3.313799283,5.180762355,4.059685723,9.656816784,3.263179955,4.053788754,1.986902641,1.35291222,3.449875402,3.257171186,4.054531495,4.365445467,7.782780305,8.349543014,1.171857807,1.541264949,2.839289601,Strip2,6,29917012,29959681,+,8329,protein_coding,striatin interacting protein 2 [Source:MGI Symbol;Acc:MGI:2444363],-
ENSMUSG00000054280,4.171289776,6.156176813,9.630651485,8.154797339,7.7443794,9.944621836,9.771792353,6.649380777,9.097070046,7.74707566,10.57793747,7.876402921,9.100810386,4.966916163,3.290500179,4.170437904,6.86124847,8.523654539,10.48638588,9.612822706,9.670124178,3.793685749,3.608084248,7.547859166,Prr14l,5,32789820,32854256,-,10402,protein_coding,proline rich 14-like [Source:MGI Symbol;Acc:MGI:2443658],-
ENSMUSG00000021390,0.762951293,2.696101303,2.15094174,5.278129111,3.079433278,3.208267677,2.24049569,3.172138737,4.108159199,3.010058333,2.033307034,2.332960669,2.300620552,1.002882082,1.537000023,2.181424337,1.485520092,2.591476652,4.487401908,2.545189262,3.773909307,1.565176407,1.237057057,2.903062967,Ogn,13,49608046,49624501,+,2566,protein_coding,osteoglycin [Source:MGI Symbol;Acc:MGI:109278],-
ENSMUSG00000001270,383.0314205,351.7645744,319.2965132,254.5826364,266.023107,264.6396551,246.8997704,293.809612,261.549517,269.7923313,282.5580865,250.7210005,293.713592,388.6999764,449.9739798,491.6614231,317.5486572,305.4970531,259.0227823,274.9448325,260.2889621,519.8515321,495.4766543,302.7872045,Ckb,12,111669361,111672338,-,2895,protein_coding,"creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]",-
ENSMUSG00000027447,573.6800912,910.8821378,963.6369049,767.1598505,822.0802795,810.2837549,819.1959675,882.2080294,734.9481932,781.9391319,854.2760782,725.8881717,818.5793152,1055.939601,1262.355185,1609.36496,1097.646207,849.4713242,730.4240444,805.2749762,750.7062018,1146.818105,1611.369502,754.066535,Cst3,2,148871722,148875692,-,1266,protein_coding,cystatin C [Source:MGI Symbol;Acc:MGI:102519],-
ENSMUSG00000024990,2.341159493,10.90135926,6.025413588,4.534162002,5.226626645,4.087511767,3.197301786,5.351948244,5.186503384,5.657377948,3.465113925,4.649246923,5.337458057,8.699575293,9.122456573,7.912218368,6.284394066,4.590850102,3.8926302,3.565461355,4.099170573,12.45826649,9.141789372,4.619073951,Rbp4,19,38116620,38125321,-,1297,protein_coding,"retinol binding protein 4, plasma [Source:MGI Symbol;Acc:MGI:97879]",-
ENSMUSG00000004945,23.77214611,21.89004569,20.12767351,18.98959418,22.32243713,15.39176995,16.8794259,18.12877608,18.04151477,19.8549514,18.08173324,19.60024759,18.33373197,25.17252923,28.93266979,32.12158222,20.66207916,19.16409805,17.28575176,18.96858198,23.59280428,28.95583288,31.58634995,18.30168931,Tmem242,17,5410870,5440259,-,1837,protein_coding,transmembrane protein 242 [Source:MGI Symbol;Acc:MGI:1917794],-
ENSMUSG00000034601,0.958237224,1.338569125,1.478847522,1.371633844,1.464335985,1.620252477,1.667250318,1.504017579,1.890760951,1.31379651,1.634360002,1.404759074,1.444818795,0.915858996,1.086142201,1.031467271,1.241584761,1.715130011,1.514156864,1.690493411,1.413033741,1.024725972,0.976650376,1.427997499,2700049A03Rik,12,71136848,71243303,+,5879,protein_coding,RIKEN cDNA 2700049A03 gene [Source:MGI Symbol;Acc:MGI:1924217],-
ENSMUSG00000030583,4.684397445,5.555346864,14.79909638,11.42651733,10.83236828,15.05889065,15.24872019,11.13136114,10.89922381,10.61152282,17.80807306,10.98277364,12.38069371,8.987124498,6.287641155,9.01083079,8.340560937,12.76958851,14.92736961,15.18214316,15.06533617,5.012792599,6.708149413,10.09219272,Sipa1l3,7,29320372,29518641,-,16555,protein_coding,signal-induced proliferation-associated 1 like 3 [Source:MGI Symbol;Acc:MGI:1921456],-
ENSMUSG00000021900,3.209203537,3.895711698,2.906116126,3.143035156,4.277276135,3.315511421,2.96401722,3.476849262,3.294660512,3.227828101,3.556569736,3.286963195,2.960116255,5.114990409,4.629321016,5.808463348,4.446364964,2.973832274,3.086741019,3.672049564,4.075185535,4.683942655,4.959701644,3.618121339,Btd,14,31641028,31668579,+,2353,protein_coding,biotinidase [Source:MGI Symbol;Acc:MGI:1347001],-
ENSMUSG00000060938,120.9956256,57.97103249,101.7460351,84.72204255,95.04310071,89.09862929,85.24068155,56.05441727,92.4885555,95.5372735,4.006720709,76.43805979,90.97028885,129.5197099,164.168344,190.0732632,103.3446393,93.96761996,93.7882776,50.56571705,48.19308423,152.9732315,167.5527213,88.70895664,Rpl26,11,68901583,68906989,+,1444,protein_coding,ribosomal protein L26 [Source:MGI Symbol;Acc:MGI:106022],-
ENSMUSG00000041453,70.56534674,33.1030589,49.36067546,43.68675191,58.23621144,43.98903536,44.55977552,35.98339114,43.24949458,60.20028135,46.59862481,49.46664956,41.65851342,62.84441217,108.5826905,126.2738009,47.86274156,31.2544937,62.65336941,32.20140535,46.01784,89.89845488,105.8279197,56.04912859,Rpl21,5,146832890,146837032,+,3400,protein_coding,ribosomal protein L21 [Source:MGI Symbol;Acc:MGI:1278340],-
ENSMUSG00000064030,15.21616606,14.41290822,10.79272105,12.7002232,11.91828928,9.718999166,10.48381687,11.37344259,10.67201347,13.72086185,13.75211269,11.83026373,11.69058348,15.82433662,20.82020694,21.59933633,12.72205108,12.68469305,10.48731702,11.68612957,12.4581531,19.19439694,19.08065297,12.72188743,Pym1,10,128747889,128766564,+,1326,protein_coding,"PYM homolog 1, exon junction complex associated factor [Source:MGI Symbol;Acc:MGI:1925678]",-
ENSMUSG00000085167,0.391155448,3.023687038,3.825505592,2.305466204,2.617461617,3.677203576,5.074878131,6.645603067,4.302550884,3.540829614,3.395705808,5.255764673,3.979748318,2.768580335,2.232667832,2.087658685,2.608910126,2.978533985,3.220887636,3.460785253,3.651527633,3.135138196,2.611508356,3.748471165,Gm12063,11,24076559,24077367,+,715,lincRNA,predicted gene 12063 [Source:MGI Symbol;Acc:MGI:3649572],-
ENSMUSG00000003198,1.66473896,2.331499859,1.795717239,2.020108254,1.630923796,2.852314973,2.367743386,2.700543446,2.345780738,2.050848159,2.553360867,2.213368748,1.75225298,1.892202516,1.227495194,1.448163972,1.474300191,1.739911601,2.388035563,2.054760129,2.46269286,1.926777002,1.830616152,1.915961824,Zfp959,17,55892093,55898928,+,2448,protein_coding,zinc finger protein 959 [Source:MGI Symbol;Acc:MGI:2385058],zf-C2H2
ENSMUSG00000030579,8.146488703,14.13199696,15.37801629,14.36070311,12.78209017,13.57023415,13.56489164,15.30078521,13.8365392,14.0245753,11.53981046,11.59553883,10.37883523,16.20428901,22.52554899,35.66645144,31.00642323,15.57344124,13.54511217,12.28503488,11.67174949,20.02450055,26.80466664,15.3638061,Tyrobp,7,30413760,30417585,+,667,protein_coding,TYRO protein tyrosine kinase binding protein [Source:MGI Symbol;Acc:MGI:1277211],-
ENSMUSG00000022216,14.84926051,11.39200441,11.18823699,13.93623334,12.95288686,10.71199865,9.471705547,11.65292443,9.896970752,13.13137001,10.10243982,11.98727339,10.01679658,15.64630151,21.19096247,20.67295389,12.46468727,11.58863009,11.5078568,10.81609361,12.14145336,15.68663108,21.15318813,11.84741679,Psme1,14,55578123,55581529,+,2209,protein_coding,"proteasome (prosome, macropain) activator subunit 1 (PA28 alpha) [Source:MGI Symbol;Acc:MGI:1096367]",-
ENSMUSG00000079523,96.90972566,134.2569178,76.59550258,63.58026729,70.46587758,64.92270248,54.54698556,81.53567121,70.10932484,76.57225116,54.89682866,88.86488634,82.6110134,120.7578368,138.9784777,108.3169786,83.42303041,91.59096809,61.74524896,57.89087712,57.62602816,165.318292,138.4324559,101.3460577,Tmsb10,6,72957347,72958748,-,1276,protein_coding,"thymosin, beta 10 [Source:MGI Symbol;Acc:MGI:109146]",-
